,name,Dependts,Latest_time,Deps,Vers,Oldest_time,lifetime,Month
1577,confluent-kafka,267,2017/7/25,27,30,2016/5/24,2,14.23333333
1578,confusable_homoglyphs,6,2018/8/31,0,10,2016/9/13,3,23.9
1579,confuse,86,2022/7/16,1,14,2015/12/7,8,80.43333333
1580,confz,6,2022/12/22,4,19,2021/9/9,2,15.63333333
1581,conllu,45,2022/7/29,0,58,2016/8/14,7,72.5
1582,connected-components-3d,12,2022/11/20,1,51,2019/1/6,4,47.13333333
1583,connexion,111,2022/6/22,29,146,2015/5/21,8,86.3
1584,console-menu,19,2022/4/2,2,10,2018/3/8,5,49.53333333
1585,consolemd,8,2019/7/8,7,12,2017/4/3,3,27.53333333
1586,constantly,67,2015/8/11,0,3,2015/8/11,1,0
1587,construct,177,2022/2/21,0,74,2013/5/4,10,107.1666667
1588,constructs,1088,2022/6/30,3,1299,2020/3/11,3,28.03333333
1589,contentful,1,2021/6/15,2,31,2016/12/2,6,55.2
1590,context-menu,2,2022/4/1,0,40,2020/5/26,3,22.5
1591,contextily,48,2021/10/16,8,11,2016/9/18,6,61.8
1592,contextlib2,225,2021/6/27,0,14,2011/12/13,11,116.1333333
1593,contexttimer,22,2016/9/2,0,8,2013/7/1,4,38.63333333
1594,contextualise,0,2022/11/2,14,9,2022/2/12,1,8.766666667
1595,contextualized-topic-models,4,2022/11/3,11,30,2020/4/4,3,31.43333333
1596,contextvars,173,2019/4/1,0,6,2012/6/14,8,82.73333333
1597,contourpy,182,2022/6/13,15,14,2021/9/20,2,8.866666667
1598,contractions,37,2022/11/15,1,34,2016/12/25,7,71.7
1599,convertdate,44,2022/1/22,9,21,2014/11/5,9,87.83333333
1600,converter-gokuln,0,2023/1/22,0,2,2023/1/4,1,0.6
1601,cookiecutter,408,2022/6/1,7,35,2013/7/14,10,108.1333333
1602,cookies,15,2014/9/27,0,6,2012/3/17,3,30.8
1603,cooler,21,2020/9/25,30,44,2016/1/18,5,57.06666667
1604,coolname,40,2023/1/9,0,8,2015/11/7,9,87.33333333
1605,coreapi-cli,5,2018/2/20,0,14,2016/7/8,3,19.73333333
1606,coreferee,4,2023/1/30,1,11,2021/4/19,3,21.7
1607,coremltools,25,2022/11/15,5,43,2017/6/5,6,66.3
1608,coreschema,21,2017/2/8,0,4,2017/1/11,1,0.933333333
1609,corextopic,4,2021/3/22,0,7,2018/5/29,4,34.26666667
1610,corner,149,2016/6/14,11,13,2015/9/15,2,9.1
1611,cornice,23,2022/1/7,2,58,2011/11/3,12,123.9333333
1612,cothread,5,2023/1/12,0,8,2015/8/12,9,90.33333333
1613,cotload,0,2020/7/26,0,2,2020/7/26,1,0
1614,cotyledon,10,2016/11/7,8,36,2016/5/20,1,5.7
1615,couchbase,17,2022/12/14,0,121,2012/8/1,11,126.2333333
1616,CouchDB,18,2018/2/9,0,15,2007/9/23,12,126.4
1617,country-converter,16,2022/11/15,10,29,2017/4/11,6,68.13333333
1618,cov-core,7,2014/11/22,0,17,2010/8/2,5,52.43333333
1619,covdefaults,40,2022/12/3,1,10,2020/2/29,3,33.6
1620,coverage,6605,2019/10/3,1,128,2009/5/16,11,126.4
1621,coverage-badge,129,2021/11/12,1,7,2015/10/13,7,74.06666667
1622,coverage-conditional-plugin,13,2022/1/2,3,9,2020/2/5,3,23.23333333
1623,coveralls,900,2021/11/11,4,42,2013/2/12,9,106.4666667
1624,cowpy,15,2021/12/8,0,10,2014/9/8,8,88.26666667
1625,cpe,5,2016/12/6,0,10,2013/6/28,4,41.9
1626,cpm-analytics,0,2023/1/17,7,7,2023/1/6,1,0.366666667
1627,cppimport,7,2022/8/2,0,33,2016/5/12,7,75.76666667
1628,cpplint,20,2022/2/19,18,30,2012/10/12,11,113.9
1629,cpymad,11,2022/2/28,12,83,2019/5/11,4,34.13333333
1630,cqlsh,4,2023/1/5,2,12,2013/10/14,11,112.3333333
1631,crate,10,2022/7/4,17,85,2013/12/19,10,103.9666667
1632,crayons,194,2020/8/26,1,7,2017/1/20,4,43.8
1633,crc32c,40,2023/1/11,0,15,2017/6/7,7,68.13333333
1634,crds,10,2022/6/27,34,103,2015/1/15,8,90.66666667
1635,creavel,0,2016/10/12,0,1,2016/10/12,1,0
1636,credstash,12,2020/4/11,3,30,2015/4/22,6,60.53333333
1637,creme,5,2020/6/10,46,15,2019/1/25,2,16.73333333
1638,crepe,14,2022/10/4,0,13,2018/4/17,5,54.36666667
1639,crochet,13,2021/5/10,2,18,2013/4/9,9,98.43333333
1640,cron-descriptor,28,2023/1/26,0,27,2016/1/19,8,85.46666667
1641,croniter,250,2022/11/22,1,83,2010/1/24,13,156.1666667
1642,crontab,49,2023/1/9,0,26,2013/6/20,11,116.3333333
1643,crossplane,7,2022/9/22,0,30,2017/10/24,6,59.8
1644,crossrefapi,20,2020/6/17,2,15,2017/5/29,4,37.16666667
1645,cryopy,0,2022/11/2,0,43,2021/10/22,2,12.53333333
1646,cryptg,48,2022/10/27,0,15,2019/5/22,4,41.8
1647,crypto,104,2015/5/14,0,16,2014/11/13,2,6.066666667
1648,cryptoApiSdk,0,2022/4/18,0,10,2022/4/18,1,0
1649,cryptocmd,4,2022/2/19,2,25,2018/1/28,5,49.43333333
1650,cryptocompare,10,2022/8/28,0,17,2017/8/13,6,61.36666667
1651,cryptoconditions,6,2021/6/7,0,25,2016/3/22,6,63.43333333
1652,cryptofeed,6,2021/4/2,32,74,2017/12/22,5,39.9
1653,cryptography,4159,2022/7/5,19,115,2014/1/8,9,103.3333333
1654,cryptography-vectors,1,2023/1/2,0,111,2014/3/27,10,106.7666667
1655,cryptojwt,9,2022/6/22,2,46,2018/2/14,5,52.96666667
1656,crytic-compile,7,2023/1/11,11,23,2019/4/24,5,45.26666667
1657,cs,5,2020/4/17,4,61,2014/7/1,7,70.56666667
1658,cs50,0,2023/1/29,5,51,2017/1/17,7,73.43333333
1659,csbdeep,13,2023/2/10,12,19,2018/6/5,6,57.03333333
1660,css-inline,4,2023/1/30,0,32,2020/6/24,4,31.66666667
1661,csscompressor,32,2017/11/26,0,6,2013/10/8,5,50.33333333
1662,cssmin,45,2013/10/14,0,6,2010/1/3,4,46
1663,cssselect,308,2022/10/27,0,19,2012/4/13,11,128.3
1664,cssutils,99,2022/6/8,18,60,2007/8/4,16,180.7333333
1665,csvcubed-pydantic,1,2021/12/31,4,2,2021/11/15,1,1.533333333
1666,CSVD,0,2022/11/9,1,7,2022/11/9,1,0
1667,csvkit,18,2022/3/6,9,37,2011/4/17,12,132.5333333
1668,csvw,22,2022/6/30,23,32,2017/12/21,6,55.06666667
1669,ctpbee,2,2023/1/3,0,91,2019/5/3,5,44.7
1670,cucim,11,2022/12/13,2,28,2021/3/16,2,21.23333333
1671,cuda-python,5,2022/12/8,1,11,2021/10/21,2,13.76666667
1672,cufflinks,51,2020/3/1,0,28,2015/2/14,6,61.4
1673,cuisine,0,2018/2/27,0,52,2011/6/9,8,81.83333333
1674,cup,0,2023/1/29,5,28,2019/3/1,5,47.66666667
1675,cupy,85,2023/1/19,0,133,2017/4/7,7,70.43333333
1676,cupy-cuda100,8,2021/11/10,18,36,2018/12/3,4,35.76666667
1677,cupy-cuda101,13,2021/11/10,18,33,2019/4/6,3,31.63333333
1678,cupy-cuda102,12,2022/6/30,13,38,2020/2/21,3,28.66666667
1679,cupy-cuda111,11,2022/6/30,13,28,2020/11/25,3,19.4
1680,cupy-cuda112,10,2022/5/26,13,17,2021/3/23,2,14.3
1681,cupy-cuda113,10,2022/6/30,13,13,2021/6/24,2,12.36666667
1682,cupy-cuda114,5,2022/6/30,13,12,2021/8/5,2,10.96666667
1683,cupy-cuda115,6,2022/6/30,13,9,2021/11/10,2,7.733333333
1684,cupy-cuda11x,11,2022/5/21,13,9,2022/7/28,1,-2.266666667
1685,cupy-cuda80,7,2020/6/24,30,30,2018/4/17,3,26.63333333
1686,cupy-cuda90,6,2020/11/26,17,37,2018/4/17,3,31.8
1687,cupy-cuda91,6,2020/7/30,30,30,2018/4/17,3,27.83333333
1688,cupy-cuda92,6,2021/5/27,17,42,2018/6/21,4,35.7
1689,cupy-rocm-5-0,1,2022/5/26,13,14,2022/3/31,1,1.866666667
1690,curio,54,2022/10/25,0,17,2015/10/31,8,85.03333333
1691,curl-cffi,9,2022/8/23,31,19,2022/8/23,1,0
1692,curlify,34,2019/7/21,0,10,2016/8/15,4,35.66666667
1693,CurrencyConverter,14,2023/1/16,0,51,2015/8/12,9,90.46666667
1694,curses-menu,7,2022/8/1,2,14,2022/8/1,1,0
1695,cursor,63,2022/6/15,0,10,2015/6/8,8,85.46666667
1696,custodian,12,2022/5/26,0,71,2013/2/4,10,113.2666667
1697,custom-awscli,0,2023/6/6,0,1,2023/6/6,1,0
1698,custom-streamlit,0,2023/4/7,25,2,2023/3/8,1,1
1699,customtkinter,48,2022/7/1,2,68,2021/5/7,2,14
1700,cvat-cli,0,2022/12/23,3,9,2022/9/8,1,3.533333333
1701,cvat-sdk,2,2022/9/8,12,9,2022/9/8,1,0
1702,cvprac,5,2022/10/7,0,17,2016/6/8,7,77.06666667
1703,cvxopt,190,2022/3/8,0,16,2014/2/21,9,97.9
1704,cvxpy,202,2022/11/4,22,114,2014/5/5,9,103.5
1705,cvxpy-base,2,2022/11/4,19,16,2021/11/3,2,12.2
1706,cwltest,5,2023/1/9,6,39,2016/8/21,8,77.73333333
1707,cx-Oracle,246,2021/11/4,0,55,2014/5/25,8,90.66666667
1708,cyborg-tempest-plugin,0,2022/9/20,8,9,2019/5/10,4,40.96666667
1709,cycler,476,2021/10/29,0,3,2015/7/4,7,76.96666667
1710,cyclonedx-bom,6,2022/6/27,6,65,2018/11/17,5,43.93333333
1711,cyclotron,4,2021/10/19,2,12,2018/1/28,4,45.33333333
1712,cyipopt,4,2022/11/28,0,2,2021/9/7,2,14.9
1713,cymem,55,2022/10/14,0,18,2014/9/25,9,98.03333333
1714,cyordereddict,5,2016/2/5,0,7,2014/11/10,3,15.06666667
1715,cysignals,8,2021/12/15,1,34,2016/2/26,6,70.63333333
1716,cysystemd,7,2022/6/21,0,17,2018/9/6,5,46.13333333
1717,Cython,2169,2023/1/6,0,128,2007/8/31,17,186.9
1718,cytoolz,214,2021/11/6,2,20,2014/4/30,8,91.56666667
1719,cyvcf2,42,2022/9/28,3,89,2015/8/18,8,86.6
1720,d2l,1,2022/12/15,5,46,2018/10/9,5,50.93333333
1721,d3graph,4,2023/1/28,9,44,2019/12/28,5,37.56666667
1722,dacite,276,2020/11/30,9,37,2018/3/3,3,33.43333333
1723,dacy,5,2022/9/2,28,32,2021/7/10,2,13.96666667
1724,daemonize,41,2018/12/12,0,20,2012/3/14,7,82.13333333
1725,daemons,10,2021/5/21,0,7,2013/12/23,9,90.2
1726,dagger-io,4,2023/7/4,11,21,2022/11/9,2,7.9
1727,dagster,119,2022/7/6,70,529,2018/6/12,5,49.5
1728,dagster-aws,3,2022/11/3,9,473,2019/4/17,4,43.2
1729,dagster-azure,0,2022/7/6,5,387,2020/6/11,3,25.16666667
1730,dagster-celery-docker,0,2022/7/6,4,374,2020/7/2,3,24.46666667
1731,dagster-dask,2,2022/7/6,8,453,2019/7/4,4,36.6
1732,dagster-datadog,0,2022/7/6,2,453,2019/5/8,4,38.5
1733,dagster-datahub,0,2023/7/14,4,70,2022/7/21,2,11.93333333
1734,dagster-duckdb,4,2023/7/14,5,53,2022/10/14,2,9.1
1735,dagster-gcp,3,2022/11/3,8,455,2019/5/8,4,42.5
1736,dagster-ge,0,2022/7/6,5,445,2019/1/19,4,42.13333333
1737,dagster-graphql,5,2022/11/3,6,481,2019/4/17,4,43.2
1738,dagster-k8s,4,2022/7/6,2,424,2020/1/10,3,30.26666667
1739,dagster-mlflow,0,2022/7/6,3,204,2021/7/8,2,12.1
1740,dagster-pandera,1,2022/7/6,4,125,2022/2/17,1,4.633333333
1741,dagster-prometheus,0,2022/7/6,2,429,2019/12/6,4,31.43333333
1742,dagster-pyspark,2,2022/11/3,4,455,2019/5/8,4,42.5
1743,dagster-shell,1,2022/7/6,2,387,2020/6/11,3,25.16666667
1744,dagster-slack,0,2022/11/3,2,449,2019/5/8,4,42.5
1745,dagster-snowflake,2,2022/11/3,6,471,2019/4/17,4,43.2
1746,dagster-snowflake-pandas,0,2022/7/6,7,100,2022/5/13,1,1.8
1747,dagster-ssh,0,2022/7/6,5,444,2019/8/15,4,35.2
1748,daiquiri,48,2020/3/9,3,29,2017/5/18,4,34.2
1749,dalex,6,2022/9/7,0,25,2020/3/13,3,30.26666667
1750,dalle-pytorch,0,2022/5/30,16,174,2021/1/6,2,16.96666667
1751,dalle2-pytorch,1,2022/7/7,24,342,2022/4/12,1,2.866666667
1752,daphne,36,2018/8/17,7,57,2016/2/9,3,30.66666667
1753,dapr,18,2022/5/11,5,38,2020/6/6,3,23.46666667
1754,dapr-ext-grpc,6,2022/4/7,2,35,2020/8/20,3,19.83333333
1755,darglint,95,2021/10/18,0,49,2017/10/1,5,49.26666667
1756,darkdetect,41,2022/7/18,1,12,2019/5/13,4,38.73333333
1757,darker,7,2022/12/28,0,22,2020/2/17,3,34.83333333
1758,darts,10,2023/1/12,24,28,2020/6/15,4,31.36666667
1759,dash,538,2022/6/13,60,168,2017/6/20,6,60.63333333
1760,dash-bio,9,2022/3/19,0,71,2019/4/30,4,35.13333333
1761,dash-bootstrap-components,212,2020/8/20,3,209,2018/9/21,3,23.3
1762,dash-daq,54,2020/4/27,0,23,2019/1/7,2,15.86666667
1763,dash-extensions,28,2022/12/5,5,179,2020/3/25,3,32.83333333
1764,dash-html-components,119,2021/9/3,0,71,2016/7/17,6,62.46666667
1765,dashed,0,2021/7/3,3,1,2021/7/3,1,0
1766,dask,923,2016/8/18,23,173,2015/1/29,2,18.9
1767,dask-gateway,8,2022/6/13,8,19,2019/5/31,4,36.96666667
1768,dask-image,25,2022/9/20,5,17,2018/8/31,5,49.36666667
1769,dask-kubernetes,10,2023/1/23,8,38,2018/3/6,6,59.46666667
1770,dask-ml,51,2020/5/6,38,35,2017/10/23,4,30.86666667
1771,dask-mpi,8,2022/4/13,0,8,2019/1/3,4,39.86666667
1772,dask-sphinx-theme,4,2022/6/16,2,28,2018/9/7,5,45.93333333
1773,dask-sql,4,2022/6/3,0,33,2020/10/13,3,19.93333333
1774,data-il-fetcher,0,2022/10/19,0,3,2022/10/19,1,0
1775,data-science-types,44,2021/2/16,8,26,2020/1/6,2,13.56666667
1776,databases,99,2022/5/30,9,41,2019/2/1,4,40.46666667
1777,databricks-api,15,2022/6/17,1,10,2018/10/11,5,44.83333333
1778,databricks-cli,73,2022/12/8,0,51,2017/6/15,6,66.73333333
1779,databricks-sql-connector,38,2022/11/17,12,42,2021/8/5,2,15.63333333
1780,databroker,26,2023/7/9,38,86,2017/8/22,7,71.56666667
1781,datacite,12,2021/6/22,12,11,2015/2/25,7,76.96666667
1782,dataclass-factory,11,2022/2/2,0,39,2018/9/7,5,41.46666667
1783,dataclasses,1791,2020/11/13,0,8,2017/9/10,4,38.66666667
1784,dataclasses-json,466,2023/6/30,15,65,2018/4/21,6,63.2
1785,dataclasses-json-speakeasy,35,2022/11/9,12,1,2022/11/9,1,0
1786,dataclasses-jsonschema,37,2022/4/1,20,44,2018/7/12,5,45.3
1787,dataclassy,15,2023/1/14,0,25,2020/6/8,4,31.66666667
1788,datacleaner,7,2017/1/18,0,6,2016/3/2,2,10.73333333
1789,dataconf,4,2022/12/5,3,25,2021/1/31,2,22.43333333
1790,datacube,16,2016/11/3,94,39,2016/11/9,1,-0.2
1791,datadog,99,2020/6/22,3,53,2015/3/11,6,64.33333333
1792,datadog-api-client,13,2022/6/24,19,39,2021/4/15,2,14.5
1793,datadog-checks-base,1,2018/8/21,51,145,2018/5/14,1,3.3
1794,dataengineeringutils3,6,2022/10/12,3,20,2019/11/7,4,35.66666667
1795,datafiles,8,2023/2/11,6,133,2018/12/22,6,50.4
1796,dataflows,11,2022/7/4,24,121,2018/6/7,5,49.6
1797,dataframe-image,11,2023/1/15,11,20,2020/5/7,4,32.76666667
1798,datafusion,4,2023/2/25,1,16,2020/11/18,4,27.63333333
1799,datalad,44,2022/8/24,142,105,2016/5/20,7,76.23333333
1800,datamodel-code-generator,52,2023/7/6,15,167,2019/7/23,5,48.13333333
1801,datamol,5,2022/12/15,15,73,2021/4/7,2,20.56666667
1802,datapackage,31,2020/9/26,17,92,2013/6/6,8,88.96666667
1803,datapackage-pipelines,5,2021/10/28,25,101,2016/8/31,6,62.8
1804,datapane,11,2022/4/9,40,86,2020/3/16,3,25.13333333
1805,DataProperty,16,2022/3/20,6,145,2016/2/20,7,74
1806,datasaku,0,2023/1/11,19,8,2023/1/11,1,0
1807,datascience,4,2022/6/20,9,85,2015/7/17,8,84.33333333
1808,dataset,61,2021/12/16,11,57,2013/4/22,9,105.3333333
1809,datasets,509,2022/6/15,106,66,2015/8/18,8,83.1
1810,datasette,147,2022/5/2,32,133,2017/11/13,6,54.36666667
1811,datashader,77,2023/7/5,94,39,2018/5/31,6,62.03333333
1812,datasketch,18,2021/12/16,23,78,2015/4/1,7,81.7
1813,datatable,19,2018/5/8,5,14,2018/3/19,1,1.666666667
1814,datefinder,37,2016/1/2,10,7,2016/1/17,1,-0.5
1815,dateparser,517,2022/3/17,8,29,2014/11/24,9,89
1816,DateTime,1084,2022/12/22,0,35,2008/1/6,15,182.1333333
1817,DateTimeRange,15,2021/7/10,5,34,2016/2/19,6,65.6
1818,dateutils,116,2020/10/23,3,7,2013/5/2,8,91.03333333
1819,DAWG,13,2020/2/19,0,25,2012/9/7,9,90.7
1820,db-dtypes,36,2022/12/5,4,16,2021/9/23,2,14.6
1821,db2text,0,2022/8/5,0,11,2021/3/30,2,16.43333333
1822,dbf,8,2022/12/27,0,68,2009/11/4,14,160.0333333
1823,dbt-bigquery,28,2023/1/25,5,141,2019/3/6,5,47.36666667
1824,dbt-core,132,2023/1/5,23,186,2019/3/6,5,46.7
1825,dbt-dataops-starrocks,0,2023/3/3,3,3,2023/2/22,1,0.3
1826,dbt-duckdb,10,2022/10/24,4,25,2020/11/6,3,23.9
1827,dbt-materialize,0,2022/6/16,0,33,2021/7/14,2,11.23333333
1828,dbt-postgres,22,2023/1/26,2,187,2019/2/14,5,48.06666667
1829,dbt-redshift,15,2023/1/25,5,139,2019/2/14,5,48.03333333
1830,dbt-tests-adapter,3,2023/1/26,2,70,2022/4/26,2,9.166666667
1831,dbxfs,0,2022/1/6,9,23,2018/11/6,5,38.56666667
1832,dcentralab-qa-infra-automation,0,2023/7/13,0,27,2023/3/29,1,3.533333333
1833,dcqc,0,2023/7/14,21,13,2023/1/13,1,6.066666667
1834,dd,15,2022/1/11,0,24,2015/2/28,8,83.63333333
1835,ddev,0,2023/7/10,9,14,2022/7/13,2,12.06666667
1836,ddlparse,5,2021/7/9,1,21,2018/1/5,4,42.7
1837,ddns,0,2022/12/7,0,36,2019/5/1,4,43.86666667
1838,ddsketch,4,2022/5/27,4,8,2020/12/7,3,17.86666667
1839,ddt,89,2022/5/24,1,31,2012/2/12,11,125.1333333
1840,ddtrace,37,2022/7/1,27,328,2017/1/23,6,66.16666667
1841,deal,9,2018/9/7,36,63,2018/1/27,1,7.433333333
1842,debtcollector,65,2020/7/28,2,42,2015/2/5,6,66.66666667
1843,debugpy,125,2023/1/23,0,33,2020/1/29,4,36.33333333
1844,deco,5,2021/9/8,0,12,2016/5/3,6,65.13333333
1845,decopatch,12,2022/3/1,3,18,2019/2/27,4,36.6
1846,decorator,1054,2022/1/7,0,35,2011/4/22,12,130.4333333
1847,dedupe,10,2023/1/18,13,174,2014/4/3,10,107.0666667
1848,deeg,0,2021/8/7,0,13,2021/7/2,1,1.2
1849,deep-translator,39,2022/3/31,5,71,2020/6/5,3,22.13333333
1850,deepchecks,6,2022/7/7,40,52,2021/10/28,2,8.4
1851,deepdiff,351,2022/4/10,4,66,2014/9/27,9,91.73333333
1852,deepdiff6,5,2022/9/4,5,3,2022/8/14,1,0.7
1853,deepdish,39,2016/4/11,4,17,2015/5/10,2,11.23333333
1854,deepface,12,2023/1/24,13,71,2020/2/8,4,36.03333333
1855,deepforest,0,2022/12/2,19,40,2021/2/7,2,22.1
1856,deepfos-ipc-protocol,0,2023/1/9,1,33,2022/5/3,2,8.366666667
1857,deepgram-sdk,5,2022/3/8,3,33,2021/7/8,2,8.1
1858,deepl,22,2023/1/9,2,29,2017/9/13,7,64.8
1859,deepl-translator-selenium,0,2023/7/17,0,1,2023/7/17,1,0
1860,deeplabcut,12,2022/6/21,30,76,2018/11/20,5,43.63333333
1861,deeplake,11,2023/1/31,0,86,2022/6/17,2,7.6
1862,deeppavlov,2,2018/7/13,28,53,2018/6/6,1,1.233333333
1863,deepspeech,14,2020/12/19,1,100,2017/11/17,4,37.6
1864,deepspeed,52,2023/1/17,0,66,2020/10/22,4,27.23333333
1865,deface,0,2021/12/27,12,12,2020/2/6,2,23
1866,defcon,20,2022/5/4,3,28,2016/11/2,7,66.96666667
1867,definitely-not-requests,0,2023/3/12,0,2,2023/3/12,1,0
1868,defopt,25,2022/7/19,0,25,2016/2/8,7,78.43333333
1869,defusedxml,678,2021/3/8,0,11,2013/2/19,9,97.96666667
1870,degiro-connector,4,2023/1/12,6,44,2021/2/14,3,23.23333333
1871,degree72-requests,1,2020/9/5,8,1,2020/9/5,1,0
1872,delegator.py,66,2018/9/17,1,16,2017/1/15,2,20.33333333
1873,Delorean,20,2018/2/7,0,17,2013/1/23,6,61.36666667
1874,delta-sharing,5,2022/6/16,12,21,2021/5/25,2,12.9
1875,delta-spark,29,2023/1/13,2,15,2021/5/20,3,20.1
1876,deltalake,27,2023/6/9,19,36,2020/12/27,4,29.8
1877,deluge-client,12,2020/5/16,0,15,2015/3/1,6,63.43333333
1878,demands,6,2022/5/24,0,15,2014/2/24,9,100.3666667
1879,demo-workflow-pypi,0,2023/3/30,4,9,2023/3/30,1,0
1880,demucs,2,2022/12/7,0,15,2021/4/27,2,19.63333333
1881,dennis,13,2022/6/22,2,25,2013/7/8,10,109.0333333
1882,dependencies,31,2022/11/5,0,55,2016/1/31,7,82.33333333
1883,dependency-injector,91,2022/3/30,5,247,2016/6/9,7,70.66666667
1884,dephell,12,2019/3/14,48,30,2018/9/3,2,6.4
1885,depinfo,25,2022/6/2,5,15,2018/5/11,5,49.43333333
1886,deplacy,11,2023/1/31,0,130,2020/3/29,4,34.6
1887,Deprecated,423,2023/5/27,6,21,2017/11/20,7,67.13333333
1888,deprecation,352,2020/4/20,1,13,2017/1/23,4,39.43333333
1889,derpconf,4,2019/1/21,0,27,2012/8/1,8,78.8
1890,descartes,137,2017/1/17,1,7,2010/4/8,8,82.53333333
1891,desert,75,2020/11/21,38,19,2019/10/22,2,13.2
1892,deskew,6,2022/8/13,4,81,2019/4/18,4,40.43333333
1893,deta,32,2022/3/1,0,18,2020/5/14,3,21.86666667
1894,detect-secrets,18,2020/7/26,4,37,2018/4/5,3,28.1
1895,detox,19,2019/1/11,0,17,2012/6/13,8,80.1
1896,detoxify,10,2022/12/19,3,11,2020/11/9,3,25.66666667
1897,dettag,0,2023/3/13,27,2,2023/3/13,1,0
1898,devpi-client,16,2022/9/28,9,53,2013/6/10,10,113.2333333
1899,devpi-common,4,2023/1/24,4,29,2013/10/30,11,112.4333333
1900,devpi-server,19,2022/4/25,16,89,2013/4/30,10,109.4
1901,devtools,47,2021/9/29,3,15,2017/8/21,5,50
1902,dgl,52,2022/9/20,6,58,2018/12/3,5,46.23333333
1903,dgl-cu101,4,2021/5/20,4,12,2019/11/4,3,18.76666667
1904,dgllife,4,2022/12/21,9,17,2020/3/13,3,33.76666667
1905,dialogflow,9,2022/6/9,2,21,2017/10/13,6,56.66666667
1906,diamond,3,2016/11/25,2,36,2013/3/18,4,44.93333333
1907,dice-ml,5,2022/6/2,9,11,2020/3/17,3,26.9
1908,dicompyler-core,5,2017/8/3,8,7,2016/2/17,2,17.76666667
1909,dicomweb-client,8,2022/3/24,9,47,2018/3/20,5,48.83333333
1910,dict2xml,26,2022/10/17,2,12,2012/3/1,11,129.4
1911,dictdiffer,123,2016/1/4,36,16,2013/5/26,4,31.76666667
1912,dictionaryutils,6,2023/1/30,4,27,2018/1/23,6,61.1
1913,DictObject,4,2019/11/30,0,9,2015/3/2,5,57.8
1914,dictor,6,2022/12/29,0,12,2018/11/30,5,49.66666667
1915,dicttoxml,126,2022/12/23,0,49,2013/5/7,10,117.2333333
1916,diff-cover,19,2022/6/22,6,126,2013/6/28,10,109.3666667
1917,diff-match-patch,51,2020/7/13,0,7,2011/9/8,10,107.7
1918,diffcp,4,2022/11/22,6,22,2019/4/17,4,43.83333333
1919,diffprivlib,9,2022/5/13,8,13,2019/6/19,4,35.3
1920,diffpy.structure,7,2022/12/6,0,16,2014/3/6,9,106.5666667
1921,diffrax,7,2022/11/15,2,15,2022/2/7,1,9.366666667
1922,diffsync,12,2022/6/30,5,13,2020/10/26,3,20.4
1923,diffusers,83,2022/6/15,69,45,2022/5/30,1,0.533333333
1924,digit2chinese,0,2023/1/20,0,8,2022/3/21,2,10.16666667
1925,dill,1283,2022/5/20,1,25,2015/12/22,8,78.03333333
1926,dimod,46,2022/11/25,1,127,2017/8/25,6,63.93333333
1927,DingtalkChatbot,4,2022/12/7,1,11,2018/1/23,5,59.3
1928,dinosaurs,0,2023/5/9,3,3,2023/5/9,1,0
1929,diplib,6,2022/12/8,0,11,2020/12/22,3,23.86666667
1930,dipy,47,2022/3/11,48,25,2011/2/20,12,134.5666667
1931,dirty-equals,6,2022/8/30,3,13,2022/1/26,1,7.2
1932,dirtyjson,6,2022/11/28,0,6,2015/1/7,8,96.06666667
1933,discord,165,2022/11/12,1,12,2017/8/18,6,63.73333333
1934,discord-py-api,0,2022/7/5,15,47,2022/5/5,1,2.033333333
1935,discord-py-interactions,32,2022/5/6,68,25,2021/8/24,2,8.5
1936,discord-py-slash-command,9,2022/5/18,15,46,2020/12/12,3,17.4
1937,discord-webhook,53,2022/5/14,2,24,2018/8/19,5,45.46666667
1938,discord.py,464,2021/6/12,16,76,2015/8/23,7,70.66666667
1939,diskcache,273,2021/12/31,0,83,2016/2/4,6,71.9
1940,disnake,29,2022/5/10,14,32,2021/8/30,2,8.433333333
1941,DisplaySetter,0,2019/12/6,0,2,2019/12/6,1,0
1942,disposable-email-domains,5,2016/11/29,1,89,2016/10/19,1,1.366666667
1943,distfit,6,2022/5/10,9,41,2020/1/5,3,28.53333333
1944,distorm3,5,2021/3/19,0,9,2016/6/4,6,58.3
1945,distrax,14,2022/3/25,6,8,2021/4/13,2,11.53333333
1946,distribute,114,2013/7/5,0,49,2011/9/22,3,21.73333333
1947,distributed,366,2023/1/27,15,203,2015/10/7,9,88.96666667
1948,distro,347,2022/10/10,0,15,2016/4/21,7,78.76666667
1949,dive-into-graphs,0,2022/6/27,17,10,2021/5/4,2,13.96666667
1950,dj-database-url,144,2022/12/13,0,17,2012/4/30,11,129.3
1951,dj-email-url,11,2022/9/24,0,19,2013/2/12,10,117.0333333
1952,dj-inmemorystorage,2,2020/3/30,2,12,2013/12/9,8,76.76666667
1953,dj-pagination,5,2020/7/9,1,9,2016/8/16,5,47.43333333
1954,dj-static,10,2014/7/11,0,6,2013/7/12,2,12.13333333
1955,Django,7878,2023/7/3,6,332,2010/5/17,14,159.8333333
1956,django-ace,4,2023/1/20,1,26,2012/5/28,12,129.6333333
1957,django-admin-bootstrapped,2,2015/12/15,0,44,2012/11/16,4,37.46666667
1958,django-admin-extra-buttons,4,2023/1/20,0,15,2022/2/19,2,11.16666667
1959,django-admin-honeypot,0,2018/5/14,0,13,2011/9/14,8,81.13333333
1960,django-admin-interface,1,2022/12/19,2,106,2015/11/13,8,86.43333333
